,path,min_r,min_c,max_r,max_c,r_len,c_len,category,box_area,c_by_r,r_by_c
50053,/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,597,477,708,596,111,119,red blood cell,13209,1.072072072072072,0.9327731092436975
48426,/images/0fa5b35d-6c44-4207-b6f8-d5b355086b5f.png,473,1066,583,1197,110,131,red blood cell,14410,1.190909090909091,0.8396946564885496
9919,/images/b4261fa5-876d-48ea-b6da-ec7ca5b48fe2.png,50,552,147,654,97,102,red blood cell,9894,1.0515463917525774,0.9509803921568627
77340,/images/3ff98212-7c2a-46cd-afb7-34a2479bed07.png,255,1004,359,1100,104,96,red blood cell,9984,0.9230769230769231,1.0833333333333333
25453,/images/5f742392-278d-461c-a848-08def2c28878.png,640,1436,730,1518,90,82,red blood cell,7380,0.9111111111111111,1.0975609756097562
750,/images/dcc1a193-7b74-44f8-ad8d-813751d8fa6b.png,310,866,430,993,120,127,red blood cell,15240,1.0583333333333333,0.9448818897637795
57467,/images/00d04a90-80e5-4bce-9511-1b64eabb7a47.png,65,985,168,1075,103,90,red blood cell,9270,0.8737864077669902,1.1444444444444444
948,/images/a8cb75ba-3f2f-40d8-8bc7-c79ebd1b9603.png,309,1365,415,1492,106,127,red blood cell,13462,1.1981132075471699,0.8346456692913385
23943,/images/3d8fb5bf-3315-48fb-8ab1-802eafd550bc.png,1017,634,1128,756,111,122,red blood cell,13542,1.0990990990990992,0.9098360655737705
44963,/images/83ec8923-6232-40d7-ba1f-a1b8bf7cb66c.png,247,681,357,789,110,108,red blood cell,11880,0.9818181818181818,1.0185185185185186
68452,/images/040112be-3c8d-49aa-93f1-522f94a592ff.png,759,1501,843,1581,84,80,red blood cell,6720,0.9523809523809523,1.05
69893,/images/9edba799-e169-46cd-b100-c9f8fc7a8c7d.png,12,1502,112,1591,100,89,red blood cell,8900,0.89,1.1235955056179776
37618,/images/205306da-0ed8-475a-ace6-f2f81d4be88a.png,873,1205,965,1282,92,77,red blood cell,7084,0.8369565217391305,1.1948051948051948
54577,/images/59dc7da9-35d1-421e-a61b-1e9637bfbfa1.png,215,8,321,120,106,112,red blood cell,11872,1.0566037735849056,0.9464285714285714
59038,/images/597bbff8-6592-41cf-8946-e59b0d1f289a.png,26,101,147,206,121,105,red blood cell,12705,0.8677685950413223,1.1523809523809523
27396,/images/9f38055f-4fe6-47fd-a6dd-c0743db4eccf.png,535,364,638,460,103,96,red blood cell,9888,0.9320388349514563,1.0729166666666667
60757,/images/645cd195-af50-409f-8da9-6e7c7f18ea09.png,503,1016,616,1134,113,118,red blood cell,13334,1.0442477876106195,0.9576271186440678
54429,/images/22a464ef-c3da-4d56-b37e-e22e95d945e7.png,381,338,464,419,83,81,red blood cell,6723,0.9759036144578314,1.0246913580246915
47495,/images/adff132d-3af0-4cef-942c-58fc09729bee.png,488,898,602,1013,114,115,red blood cell,13110,1.0087719298245614,0.991304347826087
57227,/images/ca5e6a15-ba65-48ea-8913-2d986e71bf3a.png,958,236,1071,345,113,109,red blood cell,12317,0.9646017699115044,1.036697247706422
46327,/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,764,886,875,990,111,104,red blood cell,11544,0.9369369369369369,1.0673076923076923
75071,/images/073c10c9-5749-44b5-b08b-1be556a960f0.png,514,617,635,734,121,117,red blood cell,14157,0.9669421487603306,1.0341880341880343
24108,/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png,790,856,909,984,119,128,red blood cell,15232,1.0756302521008403,0.9296875
10543,/images/9fbf38ab-44b9-4096-a818-603017a4300e.png,345,291,465,435,120,144,red blood cell,17280,1.2,0.8333333333333334
62272,/images/59f5699f-885f-4004-b783-a60060144e43.png,389,992,512,1114,123,122,red blood cell,15006,0.991869918699187,1.0081967213114753
72727,/images/6ab870ba-b24b-49a9-9570-8eafe63aa74e.png,441,1057,522,1156,81,99,red blood cell,8019,1.2222222222222223,0.8181818181818182
13013,/images/b10ea12f-cd36-4f2c-994a-67d1665269ab.png,885,1072,971,1145,86,73,red blood cell,6278,0.8488372093023255,1.178082191780822
40904,/images/550cf4ce-b641-44a3-8487-3e16d4049187.png,332,111,455,237,123,126,red blood cell,15498,1.024390243902439,0.9761904761904762
48052,/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,521,1343,635,1445,114,102,red blood cell,11628,0.8947368421052632,1.1176470588235294
77660,/images/07d15855-eb9b-46a9-b894-7cfe4d097826.png,795,1215,877,1305,82,90,red blood cell,7380,1.0975609756097562,0.9111111111111111
63532,/images/44b4a765-104e-4182-8871-e933c83c91ef.png,405,370,492,460,87,90,red blood cell,7830,1.0344827586206897,0.9666666666666667
50456,/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,642,1440,749,1549,107,109,red blood cell,11663,1.0186915887850467,0.981651376146789
55482,/images/43072c64-4c08-47cd-ae8a-b74d31f80008.png,929,353,1026,451,97,98,red blood cell,9506,1.0103092783505154,0.9897959183673469
66317,/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,863,1453,964,1549,101,96,red blood cell,9696,0.9504950495049505,1.0520833333333333
57453,/images/00d04a90-80e5-4bce-9511-1b64eabb7a47.png,338,599,440,711,102,112,red blood cell,11424,1.0980392156862746,0.9107142857142857
34284,/images/259da25f-40f3-4d37-bca9-a9c807af1547.png,847,554,939,650,92,96,red blood cell,8832,1.0434782608695652,0.9583333333333334
61288,/images/b3058064-d817-47dd-a8c4-cdb1f62374f8.png,755,1269,845,1361,90,92,red blood cell,8280,1.0222222222222221,0.9782608695652174
37092,/images/d6942996-5664-4370-ad87-2bdcbd49ac16.png,582,1117,692,1224,110,107,red blood cell,11770,0.9727272727272728,1.02803738317757
67641,/images/59542a24-b409-4c95-8608-d9691a741526.png,1041,407,1129,505,88,98,red blood cell,8624,1.1136363636363635,0.8979591836734694
46151,/images/d8632217-ec33-4d0a-98e6-427824c58869.png,599,12,701,119,102,107,red blood cell,10914,1.0490196078431373,0.9532710280373832
63101,/images/6afd8203-d61a-4e9b-a4cf-dcb53a16b57c.png,467,955,550,1039,83,84,red blood cell,6972,1.0120481927710843,0.9880952380952381
72544,/images/01b99da8-b66b-464b-a7ee-1cadab8db18b.png,358,832,463,937,105,105,red blood cell,11025,1.0,1.0
23160,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,96,454,188,556,92,102,red blood cell,9384,1.108695652173913,0.9019607843137255
21394,/images/b701b5c5-b922-4315-b12a-aac4ec65ee8b.png,1019,797,1122,911,103,114,red blood cell,11742,1.1067961165048543,0.9035087719298246
6938,/images/a9feccda-18f2-405e-9aa1-409fa1f49fe4.png,965,1036,1084,1153,119,117,red blood cell,13923,0.9831932773109243,1.017094017094017
38426,/images/674b0fd3-f247-4b7f-97f7-3e6c57c9ba9e.png,937,1248,1024,1326,87,78,red blood cell,6786,0.896551724137931,1.1153846153846154
17190,/images/471f75c6-bd5d-4c20-bcc1-258e836f4d69.png,277,603,379,712,102,109,red blood cell,11118,1.0686274509803921,0.9357798165137615
50306,/images/3d32a988-449d-4d58-b71f-abbfdc3f2fbc.png,1033,236,1140,363,107,127,red blood cell,13589,1.1869158878504673,0.84251968503937
54485,/images/22a464ef-c3da-4d56-b37e-e22e95d945e7.png,103,24,215,118,112,94,red blood cell,10528,0.8392857142857143,1.1914893617021276
11090,/images/98175327-da9e-4e0c-8912-ee68490a4672.png,355,1122,467,1223,112,101,red blood cell,11312,0.9017857142857143,1.108910891089109
67148,/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,590,209,711,323,121,114,red blood cell,13794,0.9421487603305785,1.0614035087719298
28569,/images/dbdfad64-110c-421f-a1c7-f68fd9e82d67.png,452,990,565,1093,113,103,red blood cell,11639,0.911504424778761,1.0970873786407767
57734,/images/5c037ffc-f515-48b3-b231-c110fbd2b8ca.png,787,525,882,632,95,107,red blood cell,10165,1.1263157894736842,0.8878504672897196
62047,/images/bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png,0,441,102,547,102,106,red blood cell,10812,1.0392156862745099,0.9622641509433962
2167,/images/e94a811d-3145-4313-ba42-2d5ed283179f.png,932,237,1030,330,98,93,red blood cell,9114,0.9489795918367347,1.053763440860215
57888,/images/f4c2b43f-a2e7-4746-8034-0b34aebba8ee.png,402,937,505,1054,103,117,red blood cell,12051,1.1359223300970873,0.8803418803418803
13691,/images/0b04ec46-5119-4cda-8c35-c4e5b6f0eed0.png,246,990,356,1103,110,113,red blood cell,12430,1.0272727272727273,0.9734513274336283
35466,/images/3722d213-f2a9-46d5-aa76-9183b443e455.png,374,1016,485,1118,111,102,red blood cell,11322,0.918918918918919,1.088235294117647
76434,/images/34df8890-272d-423a-ae78-ff8d068d3306.png,1097,1055,1193,1167,96,112,red blood cell,10752,1.1666666666666667,0.8571428571428571
57428,/images/00d04a90-80e5-4bce-9511-1b64eabb7a47.png,1077,1151,1174,1251,97,100,red blood cell,9700,1.0309278350515463,0.97
70260,/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png,704,1504,806,1589,102,85,red blood cell,8670,0.8333333333333334,1.2
42604,/images/184b376b-03cb-4c2d-af51-fc1a62196293.png,329,393,438,504,109,111,red blood cell,12099,1.018348623853211,0.9819819819819819
15471,/images/1b7f47fc-26cd-4273-b848-88a7cbfd9f85.png,849,370,946,456,97,86,red blood cell,8342,0.8865979381443299,1.127906976744186
5971,/images/97eff653-3908-4e66-931f-eab36bc336c8.png,624,460,747,578,123,118,red blood cell,14514,0.959349593495935,1.0423728813559323
16276,/images/d5009906-bce1-4353-90b4-f4c79362f4cf.png,110,118,224,245,114,127,red blood cell,14478,1.1140350877192982,0.8976377952755905
16379,/images/69569ecf-cfa1-4ddd-9342-b22c23387fdb.png,643,1377,738,1472,95,95,red blood cell,9025,1.0,1.0
54315,/images/3b5a8060-dec6-4a83-b7f2-b604e4e69dfc.png,320,548,423,647,103,99,red blood cell,10197,0.9611650485436893,1.0404040404040404
80039,/images/38d1b930-dd97-4248-9160-e9389a1a8dd7.png,824,1323,952,1437,128,114,red blood cell,14592,0.890625,1.1228070175438596
33917,/images/1a332b2c-9d49-4ff2-810c-5633d2314527.png,971,1189,1070,1294,99,105,red blood cell,10395,1.0606060606060606,0.9428571428571428
12609,/images/0901f9d1-be4f-4c19-8e83-dd724dded9f5.png,296,177,439,299,143,122,red blood cell,17446,0.8531468531468531,1.1721311475409837
4908,/images/61cd8c7d-394d-42d3-9ed4-e09559110bed.png,814,136,947,267,133,131,red blood cell,17423,0.9849624060150376,1.015267175572519
71258,/images/445d0db9-e830-4ceb-a845-b23d819e6097.png,277,678,372,768,95,90,red blood cell,8550,0.9473684210526315,1.0555555555555556
18242,/images/947348fe-4c70-468e-8009-3c14daeca69b.png,805,107,926,219,121,112,red blood cell,13552,0.9256198347107438,1.0803571428571428
33172,/images/6231d81d-9e84-4a5a-8cb8-47c6a37a0176.png,837,331,923,421,86,90,red blood cell,7740,1.0465116279069768,0.9555555555555556
44782,/images/6795acae-e84d-4e97-b9a1-b4f4f0a72cfd.png,954,464,1053,568,99,104,red blood cell,10296,1.0505050505050506,0.9519230769230769
59972,/images/f0fe292d-85ae-4c3a-a676-037dde2594e6.png,585,798,712,919,127,121,red blood cell,15367,0.952755905511811,1.0495867768595042
24945,/images/ed0bee2f-05e0-4392-8357-19750cec577c.png,795,507,897,593,102,86,red blood cell,8772,0.8431372549019608,1.186046511627907
41328,/images/a065c50b-341d-4803-b4b0-0fe8f04fdbb5.png,13,281,116,380,103,99,red blood cell,10197,0.9611650485436893,1.0404040404040404
55360,/images/4fb83278-adc5-4424-9f45-b6d0db2955b6.png,73,1259,196,1381,123,122,red blood cell,15006,0.991869918699187,1.0081967213114753
41321,/images/2374ae5b-c2df-4db5-afea-c54180aa22e3.png,639,1258,737,1358,98,100,red blood cell,9800,1.0204081632653061,0.98
11472,/images/2f9f400d-2d67-4118-aaa1-9094bc4b0e47.png,811,1188,941,1321,130,133,red blood cell,17290,1.023076923076923,0.9774436090225563
42571,/images/184b376b-03cb-4c2d-af51-fc1a62196293.png,799,955,925,1086,126,131,red blood cell,16506,1.0396825396825398,0.9618320610687023
63715,/images/06401963-8b02-46c5-ab2a-3d70bd01623f.png,184,1334,297,1449,113,115,red blood cell,12995,1.0176991150442478,0.9826086956521739
30444,/images/dedbb10c-43f1-45fb-bb40-3ce2fb874015.png,541,1113,663,1216,122,103,red blood cell,12566,0.8442622950819673,1.1844660194174756
50552,/images/e98ea067-82b5-4a0d-87bf-b4bbdc10ddab.png,439,190,538,285,99,95,red blood cell,9405,0.9595959595959596,1.0421052631578946
44176,/images/8b494b40-cab5-49d3-893d-c805000fbe88.png,354,1104,457,1211,103,107,red blood cell,11021,1.0388349514563107,0.9626168224299065
72124,/images/64b0e49a-0e48-447d-8872-c1dd255e7a21.png,487,361,587,458,100,97,red blood cell,9700,0.97,1.0309278350515463
17444,/images/56077789-8580-41b4-89d6-deea227e5c60.png,238,208,349,324,111,116,red blood cell,12876,1.045045045045045,0.9568965517241379
15057,/images/3003252a-2d2e-4687-ad30-9c38d68f1394.png,404,470,529,586,125,116,red blood cell,14500,0.928,1.0775862068965518
30251,/images/cecbf663-0751-4e7f-b298-770c88afc2c1.png,1056,1038,1159,1145,103,107,red blood cell,11021,1.0388349514563107,0.9626168224299065
9530,/images/a18f122f-3a3e-4478-8ac4-91b83e050e65.png,928,820,1040,925,112,105,red blood cell,11760,0.9375,1.0666666666666667
34194,/images/f1cda808-69a9-4d10-ba0a-6607c98e362d.png,682,130,796,252,114,122,red blood cell,13908,1.0701754385964912,0.9344262295081968
72355,/images/ee57e743-a876-4f69-9fe5-bf5d01b44689.png,990,1060,1079,1161,89,101,red blood cell,8989,1.1348314606741574,0.8811881188118812
14800,/images/f8b6a868-60e9-4569-ae69-638a0c39834d.png,155,1274,275,1395,120,121,red blood cell,14520,1.0083333333333333,0.9917355371900827
56666,/images/4adcaa26-aa1f-47b5-bdf0-18c9f814f576.png,1058,1299,1161,1415,103,116,red blood cell,11948,1.1262135922330097,0.8879310344827587
40837,/images/bf20d04d-ff8a-4910-91d7-94054c267d1b.png,322,748,443,864,121,116,red blood cell,14036,0.9586776859504132,1.043103448275862
61291,/images/b3058064-d817-47dd-a8c4-cdb1f62374f8.png,147,60,237,143,90,83,red blood cell,7470,0.9222222222222223,1.0843373493975903
64607,/images/6dfafdf1-f588-4e80-8cf8-0126e1bf7af9.png,276,488,391,589,115,101,red blood cell,11615,0.8782608695652174,1.1386138613861385
52912,/images/abb2f9d6-26fa-4328-983c-959ef6717c05.png,793,9,909,123,116,114,red blood cell,13224,0.9827586206896551,1.0175438596491229
48149,/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,242,920,353,1035,111,115,red blood cell,12765,1.0360360360360361,0.9652173913043478
52991,/images/42e87148-a015-4148-923a-fb83016f64e7.png,544,1408,661,1521,117,113,red blood cell,13221,0.9658119658119658,1.0353982300884956
66060,/images/c8af0297-ce1f-40ea-bf44-9256dcdae4e9.png,1010,901,1105,1001,95,100,red blood cell,9500,1.0526315789473684,0.95
74808,/images/91e93160-eb8d-4de0-b6bc-b98ec33d1663.png,492,722,576,800,84,78,red blood cell,6552,0.9285714285714286,1.0769230769230769
19450,/images/5487faad-24a7-46b6-92d8-479d3a8d229f.png,958,1270,1052,1367,94,97,red blood cell,9118,1.0319148936170213,0.9690721649484536
41432,/images/c4494d4f-732f-431a-8a9d-62403f0b74fe.png,438,82,536,189,98,107,red blood cell,10486,1.0918367346938775,0.9158878504672897
18232,/images/947348fe-4c70-468e-8009-3c14daeca69b.png,640,299,745,402,105,103,red blood cell,10815,0.9809523809523809,1.0194174757281553
26746,/images/2518f6e4-29cc-4ae4-a914-b215a4c56099.png,632,278,743,386,111,108,red blood cell,11988,0.972972972972973,1.0277777777777777
26519,/images/b2f05937-b965-4c4b-b86e-f50e95d9d691.png,807,505,925,624,118,119,red blood cell,14042,1.0084745762711864,0.9915966386554622
63809,/images/6013bff0-dc4b-4bde-9409-0f6139c3495c.png,299,1176,397,1286,98,110,red blood cell,10780,1.1224489795918366,0.8909090909090909
43167,/images/c5db0fc0-b96c-496e-90b4-f9fb1b85b28e.png,788,1047,906,1154,118,107,red blood cell,12626,0.9067796610169492,1.102803738317757
33989,/images/701206c5-aaac-4b99-9cc0-4a6854359457.png,88,939,201,1055,113,116,red blood cell,13108,1.0265486725663717,0.9741379310344828
31144,/images/1976cd04-d24f-457c-b423-7e4cdb05de9e.png,732,1093,853,1200,121,107,red blood cell,12947,0.8842975206611571,1.1308411214953271
1333,/images/6d91d1f0-636b-4f5a-a526-7c17fc857190.png,466,804,549,895,83,91,red blood cell,7553,1.0963855421686748,0.9120879120879121
41534,/images/0fcd1ebe-ee4a-40a0-b787-29cee18bfa1b.png,118,1266,223,1377,105,111,red blood cell,11655,1.0571428571428572,0.9459459459459459
315,/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,342,49,441,156,99,107,red blood cell,10593,1.0808080808080809,0.9252336448598131
60630,/images/724e0c34-32cd-41f1-ae37-586038bc67ab.png,743,489,832,583,89,94,red blood cell,8366,1.0561797752808988,0.9468085106382979
22085,/images/ac4d6507-d710-497b-ad7c-e0dd75c1d06d.png,269,955,390,1071,121,116,red blood cell,14036,0.9586776859504132,1.043103448275862
28471,/images/c3042130-a6e2-458f-9fde-bb012f68f5f2.png,282,344,402,474,120,130,red blood cell,15600,1.0833333333333333,0.9230769230769231
66243,/images/e8058bed-c362-4e1c-85dc-62f80f32938f.png,926,257,1044,360,118,103,red blood cell,12154,0.8728813559322034,1.145631067961165
41836,/images/c3b07675-9d02-477c-91fe-f0737867049b.png,390,1415,522,1542,132,127,red blood cell,16764,0.9621212121212122,1.0393700787401574
68325,/images/0f735cca-051c-4048-a1fa-cb36f389e12f.png,700,442,790,540,90,98,red blood cell,8820,1.0888888888888888,0.9183673469387755
11063,/images/85a4d82e-cfb7-4983-b272-626c9e8c7583.png,50,420,168,543,118,123,red blood cell,14514,1.0423728813559323,0.959349593495935
68566,/images/32700bc7-7a86-49d3-aded-ccaaed4ddc5c.png,835,243,952,347,117,104,red blood cell,12168,0.8888888888888888,1.125
27875,/images/948c94ad-395c-41f4-9a68-8a1dcb76888c.png,467,798,573,904,106,106,red blood cell,11236,1.0,1.0
70514,/images/8cca114a-ed05-4b87-95b7-fae02487f08c.png,221,699,327,804,106,105,red blood cell,11130,0.9905660377358491,1.0095238095238095
64189,/images/2a91387a-d30f-418d-ac3a-f7cfa6836261.png,188,781,299,887,111,106,red blood cell,11766,0.954954954954955,1.0471698113207548
9808,/images/3859deaf-6ae1-49a3-9051-898d0f0d7de6.png,972,74,1081,187,109,113,red blood cell,12317,1.036697247706422,0.9646017699115044
17172,/images/dc3bdfe9-1565-4cda-9c4e-0979846dab60.png,242,860,308,939,66,79,red blood cell,5214,1.196969696969697,0.8354430379746836
9806,/images/3859deaf-6ae1-49a3-9051-898d0f0d7de6.png,139,87,235,182,96,95,red blood cell,9120,0.9895833333333334,1.0105263157894737
68884,/images/6347dd6a-cfdf-4cb5-bc50-cff5403cfecb.png,83,45,180,137,97,92,red blood cell,8924,0.9484536082474226,1.0543478260869565
43060,/images/340a1727-0df7-4e6f-9c0e-9c5deddbfca2.png,882,1069,1013,1207,131,138,red blood cell,18078,1.0534351145038168,0.9492753623188406
55271,/images/8ad7ba46-5db8-4ba9-b3e0-3cac52f7efc3.png,1002,843,1095,948,93,105,red blood cell,9765,1.1290322580645162,0.8857142857142857
246,/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,230,455,352,582,122,127,red blood cell,15494,1.040983606557377,0.9606299212598425
32691,/images/0154dd8e-72f8-4d78-a4dd-93e139577bd1.png,1024,1077,1130,1177,106,100,red blood cell,10600,0.9433962264150944,1.06
66730,/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,888,843,985,943,97,100,red blood cell,9700,1.0309278350515463,0.97
70612,/images/4ce5a070-9ede-4bb1-9ca2-1bae5746776b.png,1001,388,1097,491,96,103,red blood cell,9888,1.0729166666666667,0.9320388349514563
30186,/images/a1669b59-fe09-4fe6-ba9f-06bec6725502.png,658,717,775,824,117,107,red blood cell,12519,0.9145299145299145,1.0934579439252337
1769,/images/5f783f43-0090-4f8a-bd75-9562f4aa2dd5.png,928,720,1024,821,96,101,red blood cell,9696,1.0520833333333333,0.9504950495049505
65246,/images/45ac9409-5537-44ed-90cd-5c8a1ae0e1e0.png,972,707,1083,817,111,110,red blood cell,12210,0.990990990990991,1.009090909090909
54456,/images/22a464ef-c3da-4d56-b37e-e22e95d945e7.png,1014,986,1109,1077,95,91,red blood cell,8645,0.9578947368421052,1.043956043956044
35258,/images/a9159b11-ba49-4885-902e-00c8d5095b98.png,948,1105,1031,1192,83,87,red blood cell,7221,1.0481927710843373,0.9540229885057471
35002,/images/2b369d75-9c55-43e0-b352-d981aea544e3.png,123,642,244,765,121,123,red blood cell,14883,1.0165289256198347,0.983739837398374
46299,/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,145,987,268,1105,123,118,red blood cell,14514,0.959349593495935,1.0423728813559323
16646,/images/bc377041-e098-45c4-9651-2b1ea90d1d7e.png,498,145,623,272,125,127,red blood cell,15875,1.016,0.984251968503937
44808,/images/6795acae-e84d-4e97-b9a1-b4f4f0a72cfd.png,792,1261,907,1371,115,110,red blood cell,12650,0.9565217391304348,1.0454545454545454
